RMS Current (A),RMS Voltage (V),Load Combinations,%Belt Tension,Power (W),%Power/Nominal_Power,Normalized_Power,Normalized_Belt_Tension,Normalized_Load,Class_3,Class_4,Class_9,NNNormalized_Power,Load,Load1
2.203,240.892,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.197,240.695,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.207,240.703,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.196,240.726,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.204,240.97,12,75,244,25,0.31,0.79,0.8,2,2,7,0.24,2,2
2.196,241.074,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.201,240.964,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.826,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.2,240.549,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.201,240.459,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.202,240.442,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.197,240.394,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.204,240.5,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.5,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.195,240.463,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.2,240.619,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.194,240.599,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.197,240.627,12,75,244,25,0.31,0.79,0.8,2,2,7,0.24,2,2
2.198,240.795,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.75,12,75,244,25,0.31,0.79,0.8,2,2,7,0.24,2,2
2.187,240.691,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.197,240.653,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.521,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.656,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.206,240.63,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.194,240.478,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.198,240.568,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.572,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.193,240.555,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.196,240.672,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.194,240.719,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.203,240.657,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.203,240.723,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.205,240.746,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.201,240.61,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.191,240.62,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.194,240.671,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.193,240.667,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.188,240.59,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.195,240.617,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.195,240.493,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.204,240.531,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.195,240.571,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.511,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.195,240.413,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.198,240.378,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.401,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.411,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.376,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.194,240.345,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.201,240.431,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.189,240.467,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.197,240.388,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.195,240.564,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.589,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.194,240.782,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.193,240.922,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.203,240.976,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.202,240.936,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.199,240.743,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.187,240.418,3,75,247,25,0.35,0.79,0.2,2,2,7,0.27,2,2
2.188,240.468,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.187,240.469,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.19,240.397,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.191,240.385,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.18,240.279,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.188,240.273,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.194,240.369,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.198,240.459,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.202,240.546,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.194,240.574,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.196,240.624,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.197,240.646,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.198,240.628,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.199,240.636,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.202,240.782,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.202,240.687,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.212,240.778,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.206,240.679,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.2,240.522,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.197,240.599,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.198,240.724,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.204,240.654,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.205,240.608,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.209,240.324,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.2,240.232,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.213,239.893,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.198,240.029,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.214,240.222,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.2,240.27,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.204,240.441,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.209,240.54,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.2,240.571,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.205,240.596,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.205,240.615,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.205,240.597,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.201,240.628,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.201,240.7,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.2,240.722,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.204,240.718,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.196,240.684,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.201,240.65,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.207,240.574,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.204,240.44,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.209,240.309,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.207,240.177,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.207,240.241,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.203,240.195,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.21,240.285,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.205,240.426,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.202,240.407,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.2,240.513,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.199,240.516,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.194,240.45,3,75,244,25,0.31,0.79,0.2,2,2,7,0.24,2,2
2.207,240.469,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.202,240.383,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.196,240.265,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.193,239.963,3,75,244,25,0.31,0.79,0.2,2,2,7,0.24,2,2
2.193,240.013,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.193,240.055,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.189,240.2,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.193,240.453,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.199,240.356,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.19,240.131,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.192,240.045,3,75,244,25,0.31,0.79,0.2,2,2,7,0.24,2,2
2.192,240.078,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.19,240.336,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.196,240.613,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.191,240.578,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.189,240.441,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.197,240.494,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.187,240.612,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.193,240.66,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.192,240.603,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.182,240.489,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.187,240.207,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.171,240.183,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.181,240.119,3,75,245,25,0.32,0.79,0.2,2,2,7,0.25,2,2
2.186,240.193,3,75,246,25,0.34,0.79,0.2,2,2,7,0.26,2,2
2.189,240.379,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.188,240.403,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.203,240.466,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.202,240.52,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.205,240.463,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.198,240.485,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.209,240.467,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.205,240.287,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.2,240.126,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.207,240.186,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.206,240.386,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.207,240.551,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.209,240.533,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.207,240.34,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.21,240.167,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.207,239.98,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.195,240.225,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.206,240.437,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.2,240.483,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.21,240.518,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.2,240.484,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.196,240.394,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.199,240.249,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.196,240.269,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.195,240.208,6,75,245,25,0.32,0.79,0.4,2,2,7,0.25,2,2
2.197,240.272,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.19,240.165,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.188,240.174,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.193,240.2,6,75,245,25,0.32,0.79,0.4,2,2,7,0.25,2,2
2.182,240.396,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.192,240.432,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.19,240.728,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.197,240.679,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.197,240.565,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.199,240.483,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.197,240.339,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.195,240.187,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.198,240.061,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.204,240.052,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.189,240.002,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.193,240.007,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.193,240.067,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.197,240.045,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.191,239.99,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.194,239.916,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.194,239.854,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.198,239.793,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.194,239.785,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.183,239.845,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.187,239.921,6,75,245,25,0.32,0.79,0.4,2,2,7,0.25,2,2
2.19,240.028,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.188,240.163,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.182,240.264,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.183,240.275,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.184,240.33,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.208,240.364,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.205,240.422,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.195,240.371,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.203,240.332,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.196,240.285,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.201,240.297,6,75,245,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.208,240.247,6,75,248,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.205,239.837,6,75,248,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.203,239.814,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.201,239.787,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.195,239.899,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.217,239.959,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.21,240.169,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.208,240.307,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.203,240.324,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.19,240.292,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.197,240.139,6,75,247,25,0.35,0.79,0.4,2,2,7,0.27,2,2
2.195,240.064,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.194,239.894,6,75,247,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.183,239.81,6,75,245,25,0.32,0.79,0.4,2,2,7,0.25,2,2
2.191,239.774,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.199,239.985,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.188,240.046,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.191,240.042,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.192,240.054,6,75,245,25,0.32,0.79,0.4,2,2,7,0.25,2,2
2.195,240.137,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.196,240.184,6,75,246,25,0.34,0.79,0.4,2,2,7,0.26,2,2
2.183,240.429,5,75,246,25,0.34,0.79,0.33,2,2,7,0.26,2,2
2.184,240.333,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.173,240.228,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.175,240.409,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.172,240.498,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.185,240.666,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.181,240.724,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.167,240.802,5,75,246,25,0.34,0.79,0.33,2,2,7,0.26,2,2
2.172,240.736,5,75,246,25,0.34,0.79,0.33,2,2,7,0.26,2,2
2.178,240.665,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.18,240.584,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.171,240.443,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.18,240.282,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.17,240.281,5,75,246,25,0.34,0.79,0.33,2,2,7,0.26,2,2
2.18,240.263,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.168,240.207,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.17,240.176,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.176,240.101,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.167,240.092,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.162,240.15,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.176,240.167,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.178,240.185,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.175,240.151,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.175,240.172,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.17,240.125,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.177,240.293,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.172,240.395,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.172,240.545,5,75,245,25,0.32,0.79,0.33,2,2,7,0.25,2,2
2.164,240.466,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.165,240.117,5,75,244,25,0.31,0.79,0.33,2,2,7,0.24,2,2
2.159,239.903,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.165,239.946,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.158,240.209,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.161,240.377,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.162,240.205,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.166,240.151,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.161,240.13,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.154,240.21,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.166,240.33,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.151,240.472,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.163,240.518,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.157,240.521,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.149,240.62,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.158,240.722,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.154,240.689,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.164,240.72,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.155,240.623,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.159,240.7,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.163,240.673,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.159,240.638,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.158,240.607,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.162,240.643,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.169,240.702,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.162,240.62,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.146,240.436,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.156,240.383,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.154,240.23,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.152,239.981,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.158,239.93,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.144,239.905,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.141,239.937,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.147,239.939,5,75,240,24,0.25,0.79,0.33,2,2,7,0.2,2,2
2.154,240.101,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.148,240.222,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.156,240.07,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.159,239.524,5,75,240,24,0.25,0.79,0.33,2,2,7,0.2,2,2
2.161,239.368,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.151,239.709,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.159,239.701,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.152,239.752,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.169,239.921,5,75,240,24,0.25,0.79,0.33,2,2,7,0.2,2,2
2.155,239.997,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.146,239.961,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.159,240.029,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.156,240.104,5,75,243,25,0.29,0.79,0.33,2,2,7,0.23,2,2
2.154,240.107,5,75,240,24,0.25,0.79,0.33,2,2,7,0.2,2,2
2.158,240.054,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.145,240.063,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.15,240.248,5,75,242,25,0.28,0.79,0.33,2,2,7,0.22,2,2
2.139,240.172,5,75,241,25,0.26,0.79,0.33,2,2,7,0.21,2,2
2.187,240.152,7,75,247,25,0.35,0.79,0.47,2,2,7,0.27,3,2
2.187,240.308,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.19,240.269,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.194,240.344,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.184,240.457,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.18,240.577,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.17,240.547,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.128,240.579,7,75,240,24,0.25,0.79,0.47,2,2,7,0.2,3,2
2.181,240.647,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.174,240.666,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.179,240.718,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.173,240.713,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.18,240.607,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.176,240.421,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.176,240.296,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.172,240.081,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.178,240.252,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.164,240.334,7,75,244,25,0.31,0.79,0.47,2,2,7,0.24,3,2
2.167,240.449,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.173,240.341,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.169,240.312,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.168,239.995,7,75,244,25,0.31,0.79,0.47,2,2,7,0.24,3,2
2.172,240,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.17,239.967,7,75,244,25,0.31,0.79,0.47,2,2,7,0.24,3,2
2.167,239.974,7,75,246,25,0.34,0.79,0.47,2,2,7,0.26,3,2
2.161,239.88,7,75,244,25,0.31,0.79,0.47,2,2,7,0.24,3,2
2.174,239.949,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.172,239.931,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
2.17,239.974,7,75,245,25,0.32,0.79,0.47,2,2,7,0.25,3,2
