WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,%BeltTension,ActiveZones,LoadCombination,Load
10,239.709,2.547,281.331,28.133,95,1110,14,3
10,239.724,2.547,281.343,28.134,95,1110,14,3
10,239.779,2.547,281.365,28.137,95,1110,14,3
10,239.839,2.548,281.577,28.158,95,1110,14,3
10,239.855,2.549,281.555,28.155,95,1110,14,3
10,239.824,2.548,281.527,28.153,95,1110,14,3
10,239.77,2.547,281.514,28.151,95,1110,14,3
10,239.735,2.547,281.689,28.169,95,1110,14,3
10,239.731,2.546,281.646,28.165,95,1110,14,3
10,239.771,2.546,281.817,28.182,95,1110,14,3
10,239.829,2.548,281.75,28.175,95,1110,14,3
10,239.862,2.546,281.479,28.148,95,1110,14,3
10,239.848,2.544,281.475,28.148,95,1110,14,3
10,239.82,2.541,281.472,28.147,95,1110,14,3
10,239.81,2.541,281.469,28.147,95,1110,14,3
10,239.823,2.541,281.653,28.165,95,1110,14,3
10,239.87,2.54,281.823,28.182,95,1110,14,3
10,239.932,2.539,281.755,28.175,95,1110,14,3
10,239.968,2.538,281.7,28.17,95,1110,14,3
10,239.964,2.537,281.655,28.165,95,1110,14,3
10,239.954,2.537,281.824,28.182,95,1110,14,3
10,239.936,2.536,281.756,28.176,95,1110,14,3
10,239.915,2.534,281.711,28.171,95,1110,14,3
10,239.877,2.532,281.469,28.147,95,1110,14,3
10,239.839,2.53,281.261,28.126,95,1110,14,3
10,239.808,2.528,281.298,28.13,95,1110,14,3
10,239.746,2.53,281.327,28.133,95,1110,14,3
10,239.686,2.531,281.351,28.135,95,1110,14,3
10,239.639,2.533,281.371,28.137,95,1110,14,3
10,239.615,2.534,281.201,28.12,95,1110,14,3
10,239.606,2.536,281.043,28.104,95,1110,14,3
10,239.618,2.537,281.11,28.111,95,1110,14,3
10,239.657,2.539,281.175,28.117,95,1110,14,3
10,239.711,2.538,281.032,28.103,95,1110,14,3
10,239.75,2.537,280.699,28.07,95,1110,14,3
10,239.769,2.536,280.634,28.063,95,1110,14,3
10,239.76,2.536,280.601,28.06,95,1110,14,3
10,239.745,2.537,280.574,28.057,95,1110,14,3
10,239.427,2.563,284.139,28.414,95,1111,15,4
10,239.471,2.564,284.259,28.426,95,1111,15,4
10,239.521,2.564,284.347,28.435,95,1111,15,4
10,239.529,2.563,284.409,28.441,95,1111,15,4
10,239.522,2.561,284.459,28.446,95,1111,15,4
10,239.488,2.562,284.5,28.45,95,1111,15,4
10,239.444,2.561,284.533,28.453,95,1111,15,4
10,239.423,2.559,284.57,28.457,95,1111,15,4
10,239.411,2.558,284.394,28.439,95,1111,15,4
10,239.409,2.554,284.251,28.425,95,1111,15,4
10,239.415,2.553,284.145,28.414,95,1111,15,4
10,239.429,2.552,284.049,28.405,95,1111,15,4
